run_id,pair_id,board_id,event_path,role,trial_id,stage,duration_ms,source_file,source_line
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,26,mixing,27.835000,results\COM10_2026_09_15.14.13.01.333.txt,2051
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,26,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2052
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,26,end_to_end,3166.956000,results\COM10_2026_09_15.14.13.01.333.txt,2053
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,peer_selection,0.074000,results\COM10_2026_09_15.14.13.01.333.txt,2055
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,head_serialization,2.826000,results\COM10_2026_09_15.14.13.01.333.txt,2056
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,head_transfer,200.306000,results\COM10_2026_09_15.14.13.01.333.txt,2057
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,gradient_transfer,1139.968000,results\COM10_2026_09_15.14.13.01.333.txt,2058
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2059
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,initiator_encoder,1740.203000,results\COM10_2026_09_15.14.13.01.333.txt,2060
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,initiator_head_forward_backward,12.167000,results\COM10_2026_09_15.14.13.01.333.txt,2061
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,agreement,25.921000,results\COM10_2026_09_15.14.13.01.333.txt,2062
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2063
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,mixing,27.792000,results\COM10_2026_09_15.14.13.01.333.txt,2064
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2065
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,27,end_to_end,3174.716000,results\COM10_2026_09_15.14.13.01.333.txt,2066
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,peer_selection,0.074000,results\COM10_2026_09_15.14.13.01.333.txt,2068
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,head_serialization,2.822000,results\COM10_2026_09_15.14.13.01.333.txt,2069
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,head_transfer,192.831000,results\COM10_2026_09_15.14.13.01.333.txt,2070
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,gradient_transfer,1124.966000,results\COM10_2026_09_15.14.13.01.333.txt,2071
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2072
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,initiator_encoder,1740.631000,results\COM10_2026_09_15.14.13.01.333.txt,2073
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,initiator_head_forward_backward,12.164000,results\COM10_2026_09_15.14.13.01.333.txt,2074
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,agreement,25.975000,results\COM10_2026_09_15.14.13.01.333.txt,2075
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2076
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,mixing,27.833000,results\COM10_2026_09_15.14.13.01.333.txt,2077
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2078
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,28,end_to_end,3152.333000,results\COM10_2026_09_15.14.13.01.333.txt,2079
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,peer_selection,0.074000,results\COM10_2026_09_15.14.13.01.333.txt,2081
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,head_serialization,2.824000,results\COM10_2026_09_15.14.13.01.333.txt,2082
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,head_transfer,192.762000,results\COM10_2026_09_15.14.13.01.333.txt,2083
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,gradient_transfer,1132.465000,results\COM10_2026_09_15.14.13.01.333.txt,2084
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2085
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,initiator_encoder,1739.956000,results\COM10_2026_09_15.14.13.01.333.txt,2086
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,initiator_head_forward_backward,12.421000,results\COM10_2026_09_15.14.13.01.333.txt,2087
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,mixing,28.091000,results\COM10_2026_09_15.14.13.01.333.txt,2090
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2091
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,29,end_to_end,3159.726000,results\COM10_2026_09_15.14.13.01.333.txt,2092
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,peer_selection,0.074000,results\COM10_2026_09_15.14.13.01.333.txt,2094
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,head_serialization,3.069000,results\COM10_2026_09_15.14.13.01.333.txt,2095
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,head_transfer,230.060000,results\COM10_2026_09_15.14.13.01.333.txt,2096
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,gradient_transfer,1154.965000,results\COM10_2026_09_15.14.13.01.333.txt,2097
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2098
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,initiator_encoder,1740.332000,results\COM10_2026_09_15.14.13.01.333.txt,2099
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,initiator_head_forward_backward,12.156000,results\COM10_2026_09_15.14.13.01.333.txt,2100
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,agreement,25.926000,results\COM10_2026_09_15.14.13.01.333.txt,2101
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2102
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,mixing,27.837000,results\COM10_2026_09_15.14.13.01.333.txt,2103
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2104
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,30,end_to_end,3219.765000,results\COM10_2026_09_15.14.13.01.333.txt,2105
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,peer_selection,0.150000,results\COM10_2026_09_15.14.13.01.333.txt,2107
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,head_serialization,2.752000,results\COM10_2026_09_15.14.13.01.333.txt,2108
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,head_transfer,207.737000,results\COM10_2026_09_15.14.13.01.333.txt,2109
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,gradient_transfer,1124.965000,results\COM10_2026_09_15.14.13.01.333.txt,2110
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,gradient_deserialization,0.301000,results\COM10_2026_09_15.14.13.01.333.txt,2111
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,initiator_encoder,1740.487000,results\COM10_2026_09_15.14.13.01.333.txt,2112
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,initiator_head_forward_backward,12.173000,results\COM10_2026_09_15.14.13.01.333.txt,2113
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,agreement,25.659000,results\COM10_2026_09_15.14.13.01.333.txt,2114
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2115
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,mixing,28.178000,results\COM10_2026_09_15.14.13.01.333.txt,2116
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,utility_update,0.004000,results\COM10_2026_09_15.14.13.01.333.txt,2117
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,31,end_to_end,3167.509000,results\COM10_2026_09_15.14.13.01.333.txt,2118
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,peer_selection,0.153000,results\COM10_2026_09_15.14.13.01.333.txt,2120
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,head_serialization,3.106000,results\COM10_2026_09_15.14.13.01.333.txt,2121
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,head_transfer,199.850000,results\COM10_2026_09_15.14.13.01.333.txt,2122
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,gradient_transfer,1132.466000,results\COM10_2026_09_15.14.13.01.333.txt,2123
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2124
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,initiator_encoder,1740.521000,results\COM10_2026_09_15.14.13.01.333.txt,2125
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,initiator_head_forward_backward,12.165000,results\COM10_2026_09_15.14.13.01.333.txt,2126
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,agreement,25.671000,results\COM10_2026_09_15.14.13.01.333.txt,2127
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2128
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,mixing,28.079000,results\COM10_2026_09_15.14.13.01.333.txt,2129
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2130
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,32,end_to_end,3167.159000,results\COM10_2026_09_15.14.13.01.333.txt,2131
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,peer_selection,0.079000,results\COM10_2026_09_15.14.13.01.333.txt,2133
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,head_serialization,2.728000,results\COM10_2026_09_15.14.13.01.333.txt,2134
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,head_transfer,192.493000,results\COM10_2026_09_15.14.13.01.333.txt,2135
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,gradient_transfer,1132.465000,results\COM10_2026_09_15.14.13.01.333.txt,2136
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2137
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,initiator_encoder,1740.207000,results\COM10_2026_09_15.14.13.01.333.txt,2138
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,initiator_head_forward_backward,12.140000,results\COM10_2026_09_15.14.13.01.333.txt,2139
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,agreement,25.924000,results\COM10_2026_09_15.14.13.01.333.txt,2140
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2141
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,mixing,28.137000,results\COM10_2026_09_15.14.13.01.333.txt,2142
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2143
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,33,end_to_end,3159.659000,results\COM10_2026_09_15.14.13.01.333.txt,2144
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,peer_selection,0.074000,results\COM10_2026_09_15.14.13.01.333.txt,2146
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,head_serialization,2.819000,results\COM10_2026_09_15.14.13.01.333.txt,2147
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,head_transfer,200.265000,results\COM10_2026_09_15.14.13.01.333.txt,2148
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,gradient_transfer,1132.464000,results\COM10_2026_09_15.14.13.01.333.txt,2149
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2150
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,initiator_encoder,1740.507000,results\COM10_2026_09_15.14.13.01.333.txt,2151
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,initiator_head_forward_backward,12.164000,results\COM10_2026_09_15.14.13.01.333.txt,2152
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,mixing,28.078000,results\COM10_2026_09_15.14.13.01.333.txt,2155
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2156
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,34,end_to_end,3167.213000,results\COM10_2026_09_15.14.13.01.333.txt,2157
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,peer_selection,0.080000,results\COM10_2026_09_15.14.13.01.333.txt,2159
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,head_serialization,2.728000,results\COM10_2026_09_15.14.13.01.333.txt,2160
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,head_transfer,200.009000,results\COM10_2026_09_15.14.13.01.333.txt,2161
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,gradient_transfer,1162.463000,results\COM10_2026_09_15.14.13.01.333.txt,2162
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2163
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,initiator_encoder,1740.031000,results\COM10_2026_09_15.14.13.01.333.txt,2164
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,initiator_head_forward_backward,12.140000,results\COM10_2026_09_15.14.13.01.333.txt,2165
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,agreement,25.988000,results\COM10_2026_09_15.14.13.01.333.txt,2166
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2167
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,mixing,27.824000,results\COM10_2026_09_15.14.13.01.333.txt,2168
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2169
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,35,end_to_end,3196.923000,results\COM10_2026_09_15.14.13.01.333.txt,2170
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,peer_selection,0.079000,results\COM10_2026_09_15.14.13.01.333.txt,2172
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,head_serialization,2.750000,results\COM10_2026_09_15.14.13.01.333.txt,2173
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,head_transfer,222.619000,results\COM10_2026_09_15.14.13.01.333.txt,2174
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,gradient_transfer,1147.465000,results\COM10_2026_09_15.14.13.01.333.txt,2175
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,gradient_deserialization,0.215000,results\COM10_2026_09_15.14.13.01.333.txt,2176
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,initiator_encoder,1739.975000,results\COM10_2026_09_15.14.13.01.333.txt,2177
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,initiator_head_forward_backward,12.142000,results\COM10_2026_09_15.14.13.01.333.txt,2178
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,agreement,25.640000,results\COM10_2026_09_15.14.13.01.333.txt,2179
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2180
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,mixing,28.184000,results\COM10_2026_09_15.14.13.01.333.txt,2181
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,utility_update,0.004000,results\COM10_2026_09_15.14.13.01.333.txt,2182
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,36,end_to_end,3204.571000,results\COM10_2026_09_15.14.13.01.333.txt,2183
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,peer_selection,0.079000,results\COM10_2026_09_15.14.13.01.333.txt,2185
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,head_serialization,2.730000,results\COM10_2026_09_15.14.13.01.333.txt,2186
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,head_transfer,214.983000,results\COM10_2026_09_15.14.13.01.333.txt,2187
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,gradient_transfer,1132.468000,results\COM10_2026_09_15.14.13.01.333.txt,2188
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2189
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,initiator_encoder,1740.200000,results\COM10_2026_09_15.14.13.01.333.txt,2190
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,initiator_head_forward_backward,12.409000,results\COM10_2026_09_15.14.13.01.333.txt,2191
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,agreement,25.666000,results\COM10_2026_09_15.14.13.01.333.txt,2192
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2193
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,mixing,28.058000,results\COM10_2026_09_15.14.13.01.333.txt,2194
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2195
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,37,end_to_end,3181.812000,results\COM10_2026_09_15.14.13.01.333.txt,2196
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,peer_selection,0.151000,results\COM10_2026_09_15.14.13.01.333.txt,2198
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,head_serialization,2.996000,results\COM10_2026_09_15.14.13.01.333.txt,2199
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,head_transfer,192.439000,results\COM10_2026_09_15.14.13.01.333.txt,2200
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,gradient_transfer,1139.969000,results\COM10_2026_09_15.14.13.01.333.txt,2201
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,gradient_deserialization,0.215000,results\COM10_2026_09_15.14.13.01.333.txt,2202
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,initiator_encoder,1739.935000,results\COM10_2026_09_15.14.13.01.333.txt,2203
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,initiator_head_forward_backward,12.162000,results\COM10_2026_09_15.14.13.01.333.txt,2204
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,agreement,25.964000,results\COM10_2026_09_15.14.13.01.333.txt,2205
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2206
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,mixing,27.828000,results\COM10_2026_09_15.14.13.01.333.txt,2207
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2208
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,38,end_to_end,3167.174000,results\COM10_2026_09_15.14.13.01.333.txt,2209
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,peer_selection,0.074000,results\COM10_2026_09_15.14.13.01.333.txt,2211
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,head_serialization,2.823000,results\COM10_2026_09_15.14.13.01.333.txt,2212
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,head_transfer,192.768000,results\COM10_2026_09_15.14.13.01.333.txt,2213
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,gradient_transfer,1124.965000,results\COM10_2026_09_15.14.13.01.333.txt,2214
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2215
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,initiator_encoder,1739.966000,results\COM10_2026_09_15.14.13.01.333.txt,2216
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,initiator_head_forward_backward,12.422000,results\COM10_2026_09_15.14.13.01.333.txt,2217
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,agreement,25.662000,results\COM10_2026_09_15.14.13.01.333.txt,2218
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2219
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,mixing,28.088000,results\COM10_2026_09_15.14.13.01.333.txt,2220
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2221
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,39,end_to_end,3152.214000,results\COM10_2026_09_15.14.13.01.333.txt,2222
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,peer_selection,0.102000,results\COM10_2026_09_15.14.13.01.333.txt,2224
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,head_serialization,2.728000,results\COM10_2026_09_15.14.13.01.333.txt,2225
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,head_transfer,200.037000,results\COM10_2026_09_15.14.13.01.333.txt,2226
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,gradient_transfer,1124.965000,results\COM10_2026_09_15.14.13.01.333.txt,2227
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,gradient_deserialization,0.458000,results\COM10_2026_09_15.14.13.01.333.txt,2228
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,initiator_encoder,1740.068000,results\COM10_2026_09_15.14.13.01.333.txt,2229
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,initiator_head_forward_backward,12.254000,results\COM10_2026_09_15.14.13.01.333.txt,2230
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,agreement,25.672000,results\COM10_2026_09_15.14.13.01.333.txt,2231
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,normalization,0.021000,results\COM10_2026_09_15.14.13.01.333.txt,2232
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,mixing,28.138000,results\COM10_2026_09_15.14.13.01.333.txt,2233
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,utility_update,0.003000,results\COM10_2026_09_15.14.13.01.333.txt,2234
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,40,end_to_end,3159.718000,results\COM10_2026_09_15.14.13.01.333.txt,2235
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,peer_selection,0.074000,results\COM10_2026_09_15.14.13.01.333.txt,2237
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,head_serialization,2.962000,results\COM10_2026_09_15.14.13.01.333.txt,2238
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,head_transfer,192.631000,results\COM10_2026_09_15.14.13.01.333.txt,2239
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,gradient_transfer,1162.468000,results\COM10_2026_09_15.14.13.01.333.txt,2240
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,gradient_deserialization,0.216000,results\COM10_2026_09_15.14.13.01.333.txt,2241
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,initiator_encoder,1740.096000,results\COM10_2026_09_15.14.13.01.333.txt,2242
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,initiator_head_forward_backward,12.162000,results\COM10_2026_09_15.14.13.01.333.txt,2243
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,agreement,25.906000,results\COM10_2026_09_15.14.13.01.333.txt,2244
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,normalization,0.022000,results\COM10_2026_09_15.14.13.01.333.txt,2245
p01-latency-r01,p01,f5ea5fa8fcfa5209,accepted_connected,initiator,41,mixing,27.825000,results\COM10_2026_09_15.14.13.01.333.txt,2246
