image,memory,category,section,address,bytes,object,source_file,source_sha256
pulse,flash,protocol_buffers,.text.hci_init,0x25f80,924,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.init_work,0x2631c,80,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_create_conn,0x2636c,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_create_conn_cancel,0x26370,84,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_disconnect,0x263c4,60,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_le_read_remote_features,0x26400,56,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_set_data_len,0x26438,64,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_set_phy,0x26478,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_le_enh_conn_complete,0x264d4,576,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_enh_conn_complete,0x26714,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_legacy_conn_complete,0x26744,148,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_conn_params_valid,0x267d8,64,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_get_conn_handle,0x26818,20,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_send,0x2682c,20,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_enable,0x26840,232,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_get_name,0x26928,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_get_appearance,0x26930,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_bond_exists,0x26934,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_tx_irq_raise,0x26938,16,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(hci_core.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.set_random_address,0x26948,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.id_create.constprop.0,0x269a4,160,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_lookup_id_addr,0x26a44,12,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_set_private_addr,0x26a50,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_scan_random_addr_check,0x26a80,20,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_adv_random_addr_check,0x26a94,32,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_get,0x26ab4,36,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_create,0x26ad8,236,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_read_public_addr,0x26bc4,116,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_setup_random_id_addr,0x26c38,188,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_set_create_conn_own_addr,0x26cf4,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_set_scan_own_addr,0x26d24,124,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_set_adv_own_addr,0x26da0,412,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_id_init,0x26f3c,84,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(id.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.hci_set_ad.constprop.0,0x26f90,208,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.le_adv_update.constprop.0,0x27060,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_adv_lookup_legacy,0x270bc,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_adv_set_enable_legacy,0x270c4,84,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_lim_adv_cancel_timeout,0x27118,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_adv_start,0x27120,952,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_adv_stop,0x274d8,164,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.adv_timeout,0x2757c,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(adv.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.cmd_le_set_scan_enable_legacy,0x27580,88,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.scan_update.part.0,0x275d8,400,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.scan_check_if_state_allowed,0x27768,56,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_scan_reset,0x277a0,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_scan_set_enable,0x277d0,24,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_scan_user_add,0x277e8,116,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_scan_user_remove,0x2785c,72,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_hci_le_adv_report,0x278a4,636,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_scan_start,0x27b20,160,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_scan_stop,0x27bc0,56,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_scan_cb_register,0x27bf8,64,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_scan_cb_unregister,0x27c38,68,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_le_explicit_scanner_running,0x27c7c,16,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(scan.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.acl_has_data,0x27c8c,12,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.notify_connected,0x27c98,84,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.frag_destroy,0x27cec,36,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.tx_notify_process,0x27d10,112,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.tx_complete_work,0x27d80,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.acl_get_and_clear_cb,0x27d88,28,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.recycled_work_handler,0x27da4,104,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_get_pkts,0x27e0c,20,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_tx_notify,0x27e20,76,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_recv,0x27e6c,224,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_ref,0x27f4c,56,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_unref,0x27f84,100,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_data_ready,0x27fe8,120,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_set_state,0x28060,560,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_lookup_handle,0x28290,88,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.auto_initiated_procedures,0x282e8,176,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_index,0x28398,28,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_create_pdu_timeout,0x283b4,84,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_connected,0x28408,32,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_disconnect,0x28428,104,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_tx_processor,0x28490,908,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_notify_le_param_updated,0x2881c,180,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_notify_le_data_len_updated,0x288d0,112,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_notify_le_phy_updated,0x28940,112,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_le_param_req,0x289b0,136,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_cb_register,0x28a38,64,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_cb_unregister,0x28a78,100,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_add_le,0x28adc,156,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.conn_le_create_helper,0x28b78,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_is_peer_addr_le,0x28bd4,76,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_exists_le,0x28c20,84,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_lookup_addr_le,0x28c74,76,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.conn_le_create_common_checks,0x28cc0,84,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_lookup_state_le,0x28d14,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
pulse,flash,protocol_buffers,.text.bt_conn_get_info,0x28d70,208,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(conn.c.obj),results\fig4b\evidence\release\zephyr.map,4065edb9538eb5bf0c96a397a23b61dce2ef97970626716d87ffb1de2db5cfeb
